user_id,order_number,product_id
5,10,261
5,10,262
5,10,213
5,10,263
5,11,264
5,11,248
5,11,232
5,11,265
5,11,266
5,11,267
5,11,249
5,12,268
5,13,266
5,13,269
5,13,270
5,13,271
5,13,154
5,14,272
5,14,273
5,14,274
6,1,275
6,1,276
6,1,277
6,1,278
6,1,279
6,1,154
6,1,280
6,1,281
6,1,282
6,1,283
6,1,284
6,1,285
6,2,286
6,2,287
6,3,288
6,3,151
6,3,289
6,3,278
6,3,290
6,3,291
6,4,292
6,4,278
6,4,293
6,4,294
6,5,295
6,5,296
6,5,297
6,5,298
6,5,299
6,5,290
6,5,278
6,6,300
6,7,301
6,7,302
6,7,303
6,7,304
7,1,110
7,1,305
7,1,306
7,1,218
7,1,307
7,2,308
7,2,309
7,2,310
7,2,311
7,2,312
7,2,313
7,2,314
7,2,315
7,3,316
7,3,317
7,3,318
7,3,319
7,3,320
7,3,321
7,3,322
7,3,323
7,3,324
7,3,325
7,3,326
7,3,327
7,3,328
7,3,329
7,4,330
7,4,331
7,4,332
8,1,333
8,1,334
8,1,335
8,1,206
8,1,336
8,1,337
8,1,338
8,1,339
8,1,340
8,1,341
8,1,342
8,1,263
8,1,343
8,2,344
8,2,345
8,2,343
8,2,256
8,2,346
8,3,343
8,3,347
8,3,348
8,3,349
8,3,350
8,4,351
8,4,352
8,4,353
8,4,354
8,4,355
8,4,356
8,4,357
8,5,358
8,5,359
8,5,360
8,5,349
8,5,361
8,5,362
8,6,363
8,6,364
8,6,305
8,6,365
8,6,366
8,6,367
8,6,368
8,6,369
8,6,370
8,6,371
8,6,372
8,6,318
8,6,373
8,6,374
8,6,336
8,6,343
8,6,219
8,6,206
8,6,375
8,6,376
8,6,377
8,6,238
8,6,110
8,6,378
8,6,346
8,6,379
8,6,380
8,6,334
8,6,381
8,6,382
8,6,383
8,6,384
8,6,385
8,6,386
8,6,387
8,7,388
8,7,389
8,7,390
8,7,391
8,7,387
8,7,318
8,7,392
8,7,393
8,7,296
8,7,366
8,8,394
8,8,349
8,8,395
8,8,396
8,8,397
8,8,398
8,8,343
8,8,399
8,8,204
8,9,272
8,10,339
8,10,400
8,10,343
8,10,401
8,10,346
8,10,402
8,11,323
8,12,403
8,12,404
8,12,405
8,12,406
8,12,382
8,12,407
8,12,408
8,12,409
8,13,410
8,13,411
8,13,305
8,13,398
8,14,412
8,14,413
8,14,202
8,14,414
8,14,415
8,15,416
8,15,417
8,15,418
8,16,346
8,16,414
8,16,343
8,16,419
8,16,411
8,16,420
8,16,234
8,16,421
8,16,405
8,17,34
8,17,422
8,17,423
8,17,424
8,17,425
8,17,426
8,17,427
8,17,428
8,17,429
8,17,430
8,17,431
8,17,432
8,17,433
8,17,372
8,17,434
8,18,343
8,18,272
8,18,414
8,18,346
8,19,435
8,19,436
8,19,437
8,19,438
8,19,411
8,19,439
8,19,440
8,20,441
8,20,442
8,21,443
8,21,444
8,21,445
8,21,446
8,21,447
8,21,448
8,21,449
8,21,390
8,21,198
8,21,450
8,21,197
8,21,451
8,21,452
8,21,37
8,21,453
8,21,440
8,21,385
8,22,454
8,22,387
8,22,455
8,22,224
8,22,456
8,22,457
8,22,458
8,22,459
8,22,460
8,22,461
8,22,462
8,22,434
8,22,463
8,23,134
8,23,128
8,23,464
8,23,135
8,23,117
8,23,442
8,23,465
8,24,466
8,24,467
8,24,468
8,24,469
8,25,470
8,25,409
8,25,471
8,25,50
8,25,472
8,25,1
8,25,473
8,25,474
8,25,475
8,25,476
8,25,234
8,25,343
8,25,37
8,25,398
8,25,477
8,25,478
8,25,479
8,26,387
8,26,480
9,1,481
9,1,482
9,1,483
9,1,50
9,1,484
9,1,485
9,1,486
9,2,50
9,2,487
9,2,488
9,2,401
9,3,485
9,3,486
9,3,50
9,3,489
9,4,195
9,4,163
9,4,490
9,4,491
9,4,9
9,4,492
9,4,493
9,5,50
9,5,238
9,6,494
9,6,495
9,6,163
9,7,163
9,8,496
9,8,245
9,8,497
9,9,498
9,10,499
9,10,500
9,11,238
9,11,501
9,12,502
9,12,503
9,12,401
9,12,412
9,12,504
9,12,505
9,12,486
9,12,163
9,12,89
9,13,506
9,14,507
9,15,41
9,15,39
9,16,128
9,16,133
9,17,171
9,17,508
9,18,501
9,18,163
9,19,50
9,19,509
10,1,147
10,1,510
10,1,511
10,1,512
10,1,513
10,1,514
10,1,254
10,1,515
10,1,516
10,1,517
10,1,518
10,1,519
10,1,6
10,1,520
10,1,521
10,1,522
10,2,523
10,3,401
10,3,290
10,3,406
10,3,524
10,3,525
10,3,526
10,4,527
10,4,528
10,4,529
10,4,530
10,4,531
10,4,532
10,4,533
10,4,534
10,4,535
10,4,536
10,4,537
10,4,290
10,4,538
10,4,539
10,4,474
10,4,154
10,4,540
10,4,525
10,4,541
10,4,542
10,4,284
10,4,543
10,4,544
10,4,256
10,5,545
10,5,546
10,5,547
10,5,548
10,5,50
10,5,92
10,5,290
10,6,315
10,6,549
10,6,550
10,6,520
10,6,551
10,6,552
10,6,553
10,7,510
10,7,72
10,7,534
10,7,388
10,7,533
10,7,290
10,8,534
10,8,525
10,8,290
10,8,554
10,8,555
10,9,556
10,9,557
10,10,290
10,10,284
10,10,72
10,10,558
10,10,559
10,10,536
10,10,560
10,10,538
10,10,509
10,11,561
10,11,562
10,11,290
10,12,536
10,12,92
10,12,542
10,12,563
10,12,35
10,12,534
10,12,334
10,12,564
10,13,565
10,13,474
10,13,566
10,13,290
10,13,554
10,13,187
10,14,536
10,14,50
10,14,290
10,14,554
10,14,567
10,15,568
10,15,406
10,15,562
10,16,569
10,16,536
10,16,570
10,16,511
10,16,124
10,16,534
10,16,559
10,16,571
10,16,572
10,16,290
10,17,523
10,17,573
10,17,574
10,17,575
10,17,154
10,18,576
10,18,577
10,18,578
10,18,473
10,18,536
10,19,50
10,19,154
10,19,179
10,19,290
10,19,579
10,20,290
10,20,580
10,21,581
10,21,38
10,21,536
10,21,525
10,21,474
10,21,92
10,21,539
10,21,35
10,21,565
10,22,536
10,22,582
10,22,50
10,22,9
10,22,154
10,23,583
10,23,584
10,24,290
10,24,536
10,24,585
11,1,119
11,1,586
11,1,587
11,1,588
11,1,589
11,2,590
11,2,591
11,2,592
11,2,593
11,3,594
11,3,595
11,3,596
11,3,568
11,3,597
11,3,598
11,3,340
11,3,599
11,3,456
11,3,600
11,3,53
11,3,211
11,3,601
11,3,1
11,4,602
11,5,603
11,5,604
11,5,605
11,5,606
11,5,607
11,5,608
11,5,609
11,5,610
11,5,611
11,5,144
11,5,612
11,5,613
11,5,614
11,5,615
11,5,532
11,5,616
11,5,617
11,5,618
11,5,619
11,5,593
11,5,620
11,5,621
11,6,622
11,6,623
11,6,624
11,6,625
11,6,626
11,6,627
11,7,628
11,7,629
11,7,64
11,7,630
11,8,631
11,8,632
11,9,633
11,9,267
11,9,634
11,9,635
11,9,398
11,9,636
11,10,637
11,11,9
11,12,638
11,12,40
11,12,187
11,13,639
11,13,623
11,13,640
11,13,641
11,13,642
11,14,643
11,15,279
11,15,644
11,16,381
11,17,97
11,17,83
11,17,645
11,17,646
11,17,498
11,17,647
11,17,648
11,17,649
11,18,650
11,18,651
11,18,652
11,18,653
11,18,654
11,18,655
11,18,656
11,18,486
11,18,657
11,19,658
11,19,631
11,19,659
11,19,660
11,20,661
11,21,631
11,22,662
11,23,663
11,23,401
11,24,664
11,24,665
11,24,666
11,24,667
11,24,413
11,24,668
11,24,669
11,24,670
11,25,259
11,25,671
11,26,672
11,27,673
11,28,674
11,28,675
11,28,676
11,28,151
11,28,129
11,28,677
11,29,678
11,29,679
11,29,680
11,30,681
11,30,35
11,30,682
11,30,683
11,30,684
11,30,685
11,30,686
11,30,531
11,30,44
11,31,687
11,31,688
11,31,689
11,31,690
11,31,691
11,31,692
11,32,133
11,32,693
11,32,694
11,32,695
11,32,631
11,32,696
11,32,697
11,32,234
11,32,130
11,32,698
11,32,699
11,32,128
11,33,45
11,34,700
11,34,701
11,34,438
11,34,563
11,34,702
11,34,703
11,34,704
11,34,705
11,34,706
11,34,257
11,34,707
11,34,336
11,34,708
11,34,709
11,34,710
11,35,711
11,36,712
11,36,713
11,36,714
11,36,715
11,36,716
11,36,717
11,36,718
11,36,719
11,37,720
11,37,721
11,37,722
11,37,723
11,37,676
11,38,723
11,39,723
11,39,509
11,40,723
11,41,724
11,41,723
11,41,725
11,41,726
11,42,723
11,43,723
11,44,623
11,44,727
11,44,636
12,1,238
12,1,728
12,1,729
12,1,149
12,1,482
12,1,596
12,1,398
12,1,730
12,1,190
12,2,729
12,3,731
12,4,732
12,4,733
12,4,724
12,4,729
12,4,734
12,4,623
12,5,729
12,6,729
12,6,735
12,6,639
12,6,567
12,6,736
12,6,737
12,7,738
13,1,334
13,1,336
13,1,739
13,1,690
13,1,740
13,1,741
13,2,742
13,2,743
13,2,744
13,3,745
13,3,746
13,4,145
13,4,506
13,4,747
13,4,748
13,5,749
13,5,750
13,5,751
13,6,202
13,6,741
13,6,752
13,6,753
13,6,443
13,6,754
13,6,755
13,6,81
13,6,629
13,6,756
13,6,511
13,6,757
13,7,758
13,7,759
13,7,760
13,7,761
13,7,762
13,7,763
13,7,1
13,7,764
13,7,119
13,7,765
13,8,766
13,8,764
13,8,692
13,8,767
13,8,133
13,8,768
13,8,769
13,8,128
13,9,544
13,9,770
13,9,771
13,9,772
13,9,773
13,9,774
13,9,775
13,9,35
13,9,776
13,9,777
13,10,413
13,10,778
13,10,368
13,10,779
13,10,780
13,10,654
13,10,781
13,10,7
13,10,782
13,11,783
13,11,771
13,11,368
13,11,234
13,11,50
13,11,773
14,1,50
14,1,1
14,1,784
14,1,785
14,1,786
14,1,703
14,2,787
14,2,788
14,2,50
14,2,789
14,2,790
14,2,785
14,2,791
14,2,792
14,2,80
14,2,1
14,3,793
14,3,794
14,3,795
14,3,796
14,4,13
14,4,703
14,4,797
14,4,784
14,4,401
14,4,798
14,4,786
14,4,799
14,5,800
14,5,801
14,5,802
14,5,803
14,5,804
14,5,805
14,5,806
14,6,807
14,6,94
14,6,808
14,6,50
14,7,809
14,7,810
14,7,811
14,7,812
14,7,392
14,8,813
14,8,625
14,8,488
14,8,172
14,8,814
14,9,815
14,10,816
14,10,817
14,10,488
14,10,818
14,11,819
14,11,820
14,11,40
14,12,44
14,12,821
14,12,812
14,13,822
14,14,823
14,14,812
14,14,824
14,14,825
14,14,826
14,14,827
14,14,828
14,14,385
14,14,829
14,14,58
14,14,830
14,14,97
14,15,831
14,16,807
14,16,817
14,17,406
14,17,832
14,17,358
14,17,833
14,17,86
14,17,9
14,17,348
14,17,834
14,18,488
14,18,817
14,18,835
14,18,147
14,19,836
14,19,837
14,19,838
14,19,812
14,19,839
14,19,840
14,19,841
14,19,842
14,19,823
14,19,843
14,20,844
14,20,845
14,20,807
14,21,846
14,21,498
14,21,847
14,21,848
14,21,832
14,21,849
14,21,101
14,21,168
14,21,183
14,22,9
14,22,832
14,22,850
14,22,851
14,22,852
14,22,853
14,22,53
14,23,854
14,23,855
14,23,183
14,23,856
14,23,785
14,23,786
14,23,799
14,23,195
14,23,807
14,23,857
14,24,819
14,24,858
14,25,817
14,25,721
14,25,40
14,26,755
14,26,859
14,26,262
14,26,860
14,27,406
14,27,40
14,27,183
14,27,50
14,27,168
14,27,861
14,27,604
14,27,1
14,28,808
14,28,862
14,29,863
14,30,864
14,30,230
14,31,865
14,31,348
14,31,807
14,31,474
14,31,144
14,31,866
14,32,786
14,32,847
14,32,867
14,32,144
14,32,832
14,32,498
14,32,348
14,33,868
14,34,869
14,34,870
14,34,807
14,34,871
14,34,872
14,34,817
14,34,873
14,34,874
14,35,853
14,35,875
14,35,721
14,35,876
14,35,861
14,35,829
15,1,877
15,1,50
15,1,878
15,1,879
15,1,874
15,1,880
15,1,881
15,1,882
15,1,883
15,1,884
15,1,885
15,1,886
15,2,887
15,2,888
15,2,889
15,2,881
15,2,883
15,2,890
15,2,19
15,2,891
15,2,892
15,2,50
15,2,893
15,2,894
15,2,895
15,2,598
15,2,896
15,2,874
15,3,401
15,3,897
15,3,881
15,3,896
15,3,174
15,3,175
15,3,898
15,3,884
15,3,438
15,3,899
15,3,900
15,3,883
15,4,19
15,4,401
15,4,883
15,4,901
15,5,384
15,6,902
15,6,878
15,6,897
15,6,903
15,6,881
15,6,904
15,6,792
15,6,905
15,6,728
15,6,414
15,6,641
15,6,906
15,6,907
15,6,908
15,6,50
15,7,909
15,7,901
16,1,116
16,1,910
16,1,537
16,1,911
16,1,912
16,1,913
16,1,914
16,2,853
16,2,625
16,2,915
16,2,910
16,2,916
16,2,917
16,3,546
16,3,797
16,3,918
16,3,919
16,3,462
16,3,920
16,3,40
16,3,385
16,3,921
16,3,922
16,3,923
16,4,924
16,4,234
16,4,925
16,4,926
16,4,927
16,4,928
16,4,929
16,4,919
16,5,817
16,5,930
16,5,931
16,5,234
16,5,391
16,5,924
16,6,932
16,6,933
16,7,934
16,7,921
16,7,234
16,7,713
16,8,915
16,8,935
16,8,487
16,8,936
16,8,937
16,8,924
16,8,114
16,8,234
16,8,938
16,8,921
16,8,116
16,9,939
16,9,940
16,9,819
16,9,924
16,9,941
16,9,942
16,9,943
16,9,944
16,10,945
16,10,23
16,11,921
16,11,441
16,12,946
16,12,915
16,12,947
16,12,848
16,12,948
16,12,949
16,12,204
16,12,950
16,12,951
16,13,234
16,13,912
16,13,952
17,1,342
17,1,705
17,1,953
17,1,336
17,2,954
17,3,955
17,3,956
17,3,158
17,3,957
17,4,958
17,5,959
17,5,960
17,5,961
17,5,962
17,5,963
17,5,964
17,5,965
17,6,966
17,6,347
17,6,967
17,7,10
17,8,956
17,9,968
17,9,969
17,9,970
17,9,860
17,9,971
17,9,486
17,9,944
17,9,972
17,9,973
17,9,974
17,9,956
17,9,269
17,9,975
17,9,976
17,9,977
17,9,978
17,9,979
17,9,213
17,9,980
17,10,981
17,10,982
17,10,983
17,10,984
17,10,760
17,11,985
18,1,986
18,1,987
18,1,149
18,1,1
18,1,988
18,1,596
18,1,989
18,2,990
18,2,991
18,2,399
18,2,102
18,2,992
18,2,993
18,2,994
18,2,995
18,2,996
18,2,997
18,2,998
18,2,999
18,2,50
18,2,1000
18,2,1001
18,2,1002
18,2,940
18,2,567
18,2,1003
18,3,1004
18,3,1005
18,3,1006
18,3,987
18,3,183
18,3,990
18,3,998
18,3,1007
18,3,1008
18,3,1009
18,3,1010
18,3,1011
18,4,1012
18,4,976
18,4,987
18,4,1013
18,4,1014
18,4,1015
18,4,1016
18,4,1017
18,4,1018
18,4,990
18,4,1019
18,4,1007
18,4,1020
18,4,1021
18,4,1022
18,4,1023
18,4,1024
18,4,998
18,4,1025
18,4,1026
18,4,997
18,4,411
18,4,1027
18,5,1007
18,5,1028
18,5,993
18,5,1029
18,5,1030
18,6,998
18,6,1031
18,6,1032
18,6,347
18,7,1033
18,7,1034
18,7,1001
18,7,111
18,7,997
18,7,113
18,7,990
18,7,1035
18,7,1000
18,7,993
18,7,991
18,7,375
18,7,998
18,7,992
18,8,1036
18,8,1037
18,8,1038
18,8,1039
18,8,1035
18,8,1040
18,8,571
18,8,1041
19,1,1042
19,1,1043
19,1,1044
19,1,1045
19,1,1046
19,1,307
19,1,216
19,1,34
19,2,1047
19,2,1048
19,2,1049
19,2,1050
19,2,1051
19,2,1052
19,2,1053
19,2,374
19,2,1054
19,2,1055
19,2,1056
19,3,1057
19,3,644
19,3,1058
19,3,1059
19,3,1060
19,3,1061
19,3,1062
19,3,347
19,4,1063
19,4,1064
19,4,374
19,4,1065
19,4,1066
19,4,1067
19,4,1068
19,4,1069
19,4,1070
19,4,1055
19,4,1071
19,4,598
19,5,1072
19,5,1073
19,6,1074
19,6,1075
19,6,242
19,6,45
19,6,1076
19,6,1077
19,6,1061
19,6,1078
19,6,644
19,6,33
19,6,347
19,6,34
19,7,1045
19,7,336
19,7,1079
19,7,1064
19,7,33
19,7,387
19,7,34
19,7,1069
19,8,33
19,8,1080
19,8,1081
19,8,1044
19,8,34
19,9,514
19,9,347
19,9,34
19,9,1080
19,9,1082
19,9,1083
19,9,1061
19,9,45
19,9,644
19,10,1078
19,11,1084
19,11,336
19,11,1085
19,11,1086
19,11,1087
19,11,1054
19,11,374
19,11,1088
19,11,1089
19,12,1067
19,12,1090
19,12,1091
19,12,1092
19,12,34
19,12,1093
19,13,1094
19,13,695
19,13,1095
19,14,9
19,14,1078
19,14,644
19,14,1075
19,14,7
19,14,514
19,14,1096
19,14,1097
19,14,34
19,14,45
19,14,126
19,14,1098
19,14,347
19,14,359
19,14,1082
19,14,1099
19,15,1100
19,15,1101
19,15,1102
19,15,1103
19,15,695
19,15,767
19,15,457
19,16,1104
19,16,1076
19,16,1105
19,16,792
19,16,1106
19,17,34
19,17,1107
19,17,457
19,17,1108
19,17,527
19,17,1109
19,18,40
19,18,509
19,18,1080
19,18,34
20,1,60
20,1,1110
20,1,171
20,1,469
20,1,350
20,2,631
20,2,1111
20,2,1112
20,2,187
20,3,1113
20,3,135
20,3,1114
20,3,1115
20,3,1116
20,3,1117
20,3,1118
20,3,1119
20,4,50
20,4,631
20,5,1120
20,5,693
20,6,1121
20,7,1122
20,7,113
20,7,1123
20,7,631
20,7,1124
20,7,1125
20,8,1126
20,8,1127
20,8,469
20,8,1128
20,8,1129
20,8,1130
20,8,631
20,8,113
20,9,631
20,9,401
20,10,1131
20,10,393
20,10,598
20,10,1034
20,10,99
20,10,1132
20,10,187
20,10,1133
20,11,1084
20,11,734
20,11,1134
20,11,1135
20,11,245
20,11,91
20,12,9
20,12,1136
20,12,1137
20,12,1138
20,12,1139
20,12,1140
20,12,1141
20,12,1142
20,13,113
20,14,464
20,14,498
20,14,846
20,14,1143
20,14,1144
20,15,1145
20,15,1146
20,15,593
20,15,1147
20,15,1148
20,16,19
20,16,1149
20,16,1150
20,16,469
20,16,1151
20,16,1152
20,16,1153
20,16,406
20,16,113
20,16,1154
20,17,1155
20,17,1156
20,17,765
20,17,1157
20,18,1158
20,19,113
20,19,1159
20,19,19
20,19,144
20,20,710
20,20,50
20,20,1130
20,20,1160
20,21,1161
20,21,1162
20,21,69
20,21,631
20,21,1140
20,21,52
20,21,1163
20,21,1164
20,21,1165
20,21,1150
20,21,1166
20,21,143
20,22,1060
20,22,1167
20,22,228
20,22,1168
20,23,1169
20,23,473
20,23,529
20,23,1170
20,23,273
20,23,50
20,23,1171
20,23,490
21,1,256
21,1,795
21,1,92
21,1,942
21,1,1172
21,1,1173
21,1,1174
21,1,474
21,2,1175
21,2,474
21,2,411
21,3,163
21,3,1176
21,3,9
21,4,674
21,4,1177
21,4,1178
21,4,195
21,5,401
21,5,93
21,5,1179
21,5,481
21,5,256
21,5,100
21,5,238
21,5,406
22,1,1180
22,1,1181
22,1,1182
22,1,1183
22,1,50
22,2,582
22,2,1184
22,3,1010
22,3,1185
22,3,1186
22,4,1187
22,5,1188
22,5,1189
22,6,1190
22,7,1191
22,7,1192
22,7,1193
22,8,1194
22,8,1195
22,9,1196
22,9,1197
22,9,10
22,9,1198
22,9,1199
22,9,7
22,9,1200
22,9,858
22,9,1201
22,9,1202
22,10,1203
22,10,1204
22,10,1205
22,10,1206
22,11,1207
22,11,1208
22,12,144
22,12,1209
22,12,1210
22,12,1211
22,13,1212
22,13,1213
22,13,1214
22,13,1215
22,13,1216
22,13,9
22,13,1208
22,14,1194
22,14,1217
22,15,1218
22,15,30
22,15,1219
22,15,441
23,1,1220
23,1,9
23,1,230
23,1,1221
23,1,1
23,1,1222
23,1,171
23,1,238
23,1,1223
23,1,307
23,1,1224
23,1,50
23,2,515
23,2,1225
23,2,1226
23,2,608
23,2,1227
23,2,954
23,2,1228
23,2,1229
23,2,238
23,3,238
23,3,1230
23,3,307
23,3,1231
23,3,1232
23,3,1233
23,3,825
23,3,36
23,3,1234
23,4,1235
23,4,1058
23,4,1236
23,4,83
23,4,1237
23,4,1238
23,4,167
23,4,1239
23,4,1240
23,4,1241
23,4,1242
23,4,1243
23,5,244
23,5,1244
23,5,797
23,5,1245
23,5,954
23,5,238
23,5,1246
23,5,1247
23,6,238
23,6,307
23,6,1244
23,7,1248
23,7,1249
23,7,1250
23,7,183
23,7,652
23,7,635
23,7,968
23,7,1251
23,7,1252
23,7,1253
23,7,1254
23,7,1255
23,7,119
23,7,1105
23,7,238
23,7,1256
23,7,236
23,7,1257
23,7,1244
23,8,491
23,8,1258
23,8,1259
23,8,238
23,8,1260
23,8,635
23,8,1261
23,8,1262
23,8,307
23,8,1263
23,8,1264
23,9,1265
23,9,1230
23,9,1266
23,10,1230
23,10,858
23,10,1267
23,10,1268
23,10,1269
23,10,635
23,10,1270
23,10,1271
23,10,1272
23,10,1273
23,10,498
23,11,238
23,12,93
23,12,1101
23,12,117
23,12,107
23,12,1274
23,12,224
23,12,635
23,12,1275
23,13,238
23,13,1222
23,13,1230
23,13,1276
23,13,9
23,14,1244
23,14,1085
23,14,1277
23,14,1278
23,14,1279
23,15,1280
23,15,1281
23,15,1282
23,15,1283
23,15,1284
23,15,1285
23,15,1286
23,15,1287
23,15,1288
23,15,1289
23,15,1290
23,15,851
23,16,1291
23,16,1108
23,16,1244
23,16,1235
23,16,1292
23,16,1293
23,16,171
23,16,1294
23,16,635
23,16,1295
23,16,1296
23,17,1297
23,17,1007
23,17,238
23,17,307
23,17,662
23,17,1285
23,18,1298
23,18,1299
23,18,1300
23,18,1276
23,18,1301
23,18,1302
23,18,1303
23,18,1304
23,19,1152
23,19,171
23,20,307
23,20,1305
23,20,1306
23,20,31
23,20,1108
23,20,1307
23,20,797
23,20,1296
24,1,117
24,2,488
24,2,305
24,2,1308
24,3,1110
24,3,1309
24,3,1310
24,3,1311
24,3,1312
24,3,1313
24,3,16
24,4,1314
24,5,1315
24,6,832
24,6,220
24,7,542
24,7,342
24,7,880
24,7,537
24,7,1316
24,7,1317
24,7,488
24,7,334
24,7,1318
24,7,669
24,7,1319
24,7,1320
24,7,1321
24,7,1322
24,7,884
24,8,568
24,8,406
24,8,1323
24,8,1324
24,8,869
24,8,1325
24,8,1310
24,8,10
24,9,1326
24,9,972
24,9,488
24,10,1327
24,10,1328
24,10,1319
24,10,1329
24,10,1321
24,11,744
24,11,40
24,12,350
24,12,884
24,12,669
24,12,1330
24,12,1331
25,1,648
25,1,492
25,1,1332
25,1,1333
25,1,50
25,1,1194
25,1,411
25,1,724
25,1,1334
25,1,1335
25,1,412
25,2,307
25,2,1336
25,2,1337
25,2,1338
25,2,1339
25,2,1340
25,2,1341
25,2,1342
25,2,1343
25,2,1344
25,2,1345
25,2,127
25,2,1346
25,2,1347
25,2,1175
25,3,1348
25,3,1349
25,3,1350
25,3,767
25,3,1351
25,3,1352
25,3,1353
25,3,318
25,3,1099
25,4,1354
25,4,1041
25,4,401
25,4,1040
25,5,9
25,5,50
25,5,199
25,6,498
25,6,40
25,6,1355
25,7,1356
25,8,1357
25,8,803
25,9,1358
25,9,1359
25,9,145
25,10,1360
25,10,1361
25,11,1362
25,11,767
25,11,412
25,12,401
25,12,1363
25,12,775
25,12,508
25,12,1364
25,12,846
25,12,1365
25,12,952
25,12,1366
25,13,1367
25,13,1368
25,13,1354
25,13,1369
25,13,172
25,13,1370
25,14,50
26,1,1371
26,1,486
26,1,16
26,1,781
26,1,1372
26,2,1373
26,2,1374
26,2,1375
26,3,1376
26,3,525
26,3,120
26,4,339
26,4,1377
26,4,1040
26,4,1378
26,4,209
26,4,147
26,4,1379
26,4,880
26,4,1227
26,4,781
26,5,1380
26,5,182
26,5,1381
26,5,441
26,5,438
26,5,1382
26,6,1383
26,6,1384
26,6,1385
26,6,121
26,7,1178
26,7,1386
26,7,1380
26,7,1387
26,8,1388
26,8,1084
26,8,1389
26,8,1390
26,9,1391
26,10,230
26,10,1392
26,10,1393
26,10,1394
26,11,765
26,11,989
26,11,1395
26,11,50
26,11,1396
26,11,68
26,11,1397
26,11,1380
26,11,147
26,11,1398
26,11,1399
26,11,1400
26,11,1401
26,11,1402
26,11,1403
26,11,1404
26,11,1405
26,11,1406
26,11,1407
26,11,1408
26,12,1409
26,12,1410
